Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
174;2348958,25;118326,680671636;696,1756;100;10;344,0886;False
175;2760099,25;218493,981127928;724,8217;110;10;344,0886;False
176;2969680,75;240042,220439181;738,2057;110;10;343,039;False
177;2359910,75;283671,194216101;696,9857;110;10;344,3674;False
178;2996583;235387,524989637;739,8719;100;10;344,2161;False
179;2656000,75;253061,770149076;717,8885;100;10;342,8763;False
180;1924026,125;173368,017681272;662,2969;90;10;344,3767;False
181;3593075,25;666759,494866203;774,2239;110;10;344,3767;False
182;1812704,5;178458,539546214;652,5018;110;10;345,2144;False
183;2679449,75;330403,966916323;719,4678;100;10;343,1083;False
184;3193182,5;582977,044958379;751,7197;100;10;343,1083;False
185;3085772,5;645755,655858162;745,3169;100;11;344,4747;False
186;3193846,25;413342,366342155;751,7587;90;10;343,0793;False
187;2271769;417804,406095606;690,3845;80;10;343,0701;False
188;2762961,5;388553,859335525;725,0095;90;10;342,1124;False
189;2755422,25;405353,770987986;724,5144;100;10;342,6197;False
190;2734804,75;530780,388087857;723,1553;100;10;341,549;False
191;2281003,25;188938,418933797;691,085;90;10;341,5963;False
192;3203439;399385,607454144;752,3226;100;10;341,5963;False
193;2706069,5;465529,188371277;721,2482;110;10;341,8556;False
194;2774486,5;358550,019301078;725,7643;90;9;340,0679;False
195;3086578,5;762063,454935545;745,3655;100;11;343,4427;False
196;3345392,75;362192,83721717;760,522;100;11;344,0861;False
197;3104342,5;709921,18291051;746,4357;90;11;344,5714;False
198;2854618,5;352754,176808739;730,9489;90;10;342,4751;False
199;22139,62109375;2736,67342272028;216,9162;60;10;343,0552;False
200;1716407,5;221698,841953637;643,6578;80;10;343,4836;False
201;2762993,75;332026,57618017;725,0116;90;11;345,5561;False
202;2849763,25;576101,040373858;730,6379;100;11;347,3996;False
203;2755776,5;493721,428645001;724,5377;90;11;346,8335;False
204;3110447,5;552888,633488321;746,8024;90;11;345,3114;False
205;3014458,5;377622,262972178;740,9728;80;11;344,1998;False
206;3066015,25;420307,0332633;744,121;80;11;344,9905;False
207;3318822,25;758127,316111532;759,0073;90;11;344,9905;False
208;2976815;701482,082149115;738,6487;90;11;344,099;False
209;3175700,75;694277,181418379;750,6887;80;11;344,099;False
210;3242720,5;767199,730417331;754,6183;100;11;346,536;False
211;1921380,75;488017,757351042;662,0691;80;9;343,6498;False
212;2909850,75;554118,892617053;734,4592;100;11;343,8991;False
213;3046786,5;623100,461749928;742,9515;100;10;343,307;False
214;3108186,5;403655,072781395;746,6666;90;9;342,7178;False
215;2926424;360802,659588376;735,5027;70;10;345,0261;False
216;3195052,75;622996,884926142;751,8297;90;9;344,0052;False
217;2604549;896168,762030841;714,3863;90;9;344,8348;False
218;2858131,75;536346,882452139;731,1736;80;9;340,6514;False
219;3116589,5;606372,734087508;747,1708;90;9;344,7017;False
220;3245515,5;799451,385537434;754,7809;90;10;345,6159;False
221;2476856,75;335850,242378077;705,4645;80;10;345,6159;False
222;2599678,5;554531,889263624;714,0521;90;10;345,6159;False
223;3008208,75;1028512,17908965;740,5885;90;11;347,7722;False
224;2602534,5;335329,025643468;714,2481;90;11;349,2653;False
225;2952863,5;286428,185680693;737,1584;90;11;346,7009;False
226;3150384,5;513976,165792272;749,1881;100;11;347,0326;False
227;2953792,25;469893,971787649;737,2164;100;11;347,0345;False
228;3184000;599376,6296213;751,1786;80;11;347,7313;False
229;2853969,75;356426,853676857;730,9073;100;11;347,6582;False
230;2691497,25;520664,903941859;720,2752;100;11;348,3496;False
231;3192379,5;597747,714015287;751,6724;110;11;347,8855;False
232;3093335,5;710848,07246524;745,7731;100;11;348,9003;False
233;2607250,75;604252,482648149;714,5715;90;11;349,3263;False
234;2269025;266495,127098835;690,1759;90;12;349,2471;False
235;3279727;843101,207274606;756,7621;90;12;349,2471;False
236;3021315;811307,817114043;741,3939;100;11;348,1791;False
237;2200708;176460,145468577;684,9211;90;11;346,1388;False
238;2708214;546947,695370096;721,391;90;11;345,8378;False
239;2805728,5;407911,34634921;727,7989;100;11;344,8642;False
240;2552331,75;319949,57138823;710,7784;90;11;346,1388;False
241;3290565,75;456524,620024691;757,3866;90;11;346,7226;False
242;2977360,75;490219,52023201;738,6826;90;11;346,7671;False
243;3273954;567080,411694506;756,4289;90;11;347,0543;False
244;3128078,25;551900,337180367;747,8584;90;11;345,8994;False
245;2014544,375;228956,348439739;669,9528;90;11;346,4363;False
246;2602181,75;659317,82599395;714,2239;80;11;346,1378;False
247;2688476,25;301276,023406387;720,073;100;11;346,9878;False
248;3598580,5;991287,752046025;774,5203;90;11;346,9878;False
249;2152565;193573,724988272;681,1442;90;11;346,6583;False
250;2913835;271530,29627749;734,7104;100;11;346,6583;False
251;2927891,25;468459,436756042;735,5949;90;11;346,6583;False
252;2999031,25;530118,261882426;740,023;90;11;346,5658;False
253;2270804,5;385768,817043284;690,3112;80;11;347,5074;False
254;3232247,75;650003,838620638;754,0083;80;11;346,5658;False
255;2189114;338397,830295286;684,0173;90;11;347,1021;False
256;3067976,25;827155,963554382;744,2399;90;11;346,8957;False
257;3163503;345459,66344562;749,9668;90;11;347,489;False
258;3077570,25;500080,14495056;744,8211;90;11;348,1971;False
259;2584370,75;335684,359177623;712,9986;90;11;346,1573;False
260;2479055,5;504983,612874854;705,621;80;11;347,6938;False
261;2213705,25;410038,877252118;685,9302;80;11;349,163;False
262;3025136,75;384873,306233519;741,6282;80;11;348,9517;False
263;2907443,25;414224,05786277;734,3072;80;11;348,919;False
264;3046468,25;234037,353462912;742,9321;90;11;350,5487;False
265;3094277,25;649798,276116934;745,8298;70;11;350,7283;False
266;2828465;409486,59847629;729,2689;90;11;350,3846;False
267;2936814,75;241066,645144186;736,1547;80;11;349,2909;False
268;1823331,625;265105,414683893;653,4561;90;11;349,2909;False
269;2001484;101460,041551668;668,8643;80;11;348,9885;False
270;2732223,5;406627,786057695;722,9846;90;11;348,9885;False
271;2698087,75;433055,637221009;720,7157;80;11;348,9885;False
272;36622,33984375;6630,80415957868;246,0006;60;12;350,2602;False
273;2487740,25;128962,971503353;706,2382;80;11;350,0174;False
274;3143015,25;347553,078747873;748,7496;80;11;350,0174;False
275;3260307,25;278899,808939375;755,6394;80;11;350,0538;False
276;3251218,5;574473,416608853;755,1122;90;11;350,1645;False
277;3286612,5;329553,655502838;757,159;80;11;350,4411;False
278;2484906;400205,915497718;706,037;80;11;351,5916;False
279;2917931,5;340059,847859497;734,9685;80;11;351,5057;False
280;2679350,75;293722,795079585;719,4612;90;10;349,9946;False
281;2361172,5;346742,066675717;697,0788;70;11;350,4901;False
282;3130970;168065,746267059;748,0312;90;10;349,9946;False
283;2587126;586727,758493901;713,1885;80;10;349,3807;False
284;2977317,25;708568,494428103;738,6798;70;10;349,7166;False
285;2029031,5;280777,929460197;671,1539;70;10;349,7166;False
286;2343791,25;447382,607510786;695,7924;80;10;350,157;False
287;3161219,75;1255440,71590331;749,8314;80;10;348,8435;False
288;3104257,25;540972,701676423;746,4305;90;10;349,3328;False
289;2368701,5;197118,061683934;697,6339;80;10;349,4979;False
290;3225478;894830,625393544;753,6132;70;10;349,4979;False
